Delivery_lead_time,Distance_from_supplier,Quantity,Confirmation_lead_time,Gross_weight,China,Korea,Container_20,Container_40,Total_containers,Container_ratio,Only_container_40,Delivery_date_lateness,Deli_date_lateness_late,Deli_lead_time_late,Confirm_late,Label
0,3800.3,184,0,283605.0084,1,1,1,1,16,10,1,3,1,1,0,0
1,3800.3,64,0,322119.2688,0,0,1,0,8,10,1,0,1,0,0,1
1,3800.3,56,1,24509.0748,1,0,0,4,5,0,0,2,1,1,1,1
0,3800.3,28,0,24509.0748,0,1,9,3,1,6.999930001,1,0,1,1,0,1
1,3800.3,72,0,14005.1856,0,1,2,5,1,0,0,2,1,1,0,1
1,3800.3,108,0,122545.374,1,1,1,1,2,10,1,2,0,0,0,1
1,1791.94,124,0,196072.5984,0,0,1,0,9,0,0,1,1,1,1,1
0,3800.3,28,0,24509.0748,0,1,1,7,1,1.999993333,0,0,1,1,0,1
2,1791.94,28,1,14005.1856,1,1,1,12,9,10,1,2,1,1,0,1
1,3800.3,252,0,112041.4848,0,1,0,0,16,10,1,2,1,1,0,1
-1,1791.94,28,0,98036.2992,0,1,1,8,14,10,1,4,1,0,0,1
0,3800.3,28,0,122545.374,0,1,0,4,5,0,0,3,1,0,0,1
-1,1791.94,28,2,231085.5624,0,1,1,8,1,0,0,3,1,1,0,1
1,1791.94,264,0,108540.1884,1,1,0,5,16,0.999998333,0,1,1,0,0,1
2,3800.3,64,0,108540.1884,1,0,0,1,1,0,1,1,1,1,0,1
0,3800.3,188,0,63023.3352,0,0,0,1,2,10,0,1,1,1,0,1
-1,3800.3,128,0,283605.0084,0,1,0,1,1,0.249999375,1,0,1,0,0,0
1,3800.3,128,0,14005.1856,0,1,2,0,9,10,0,1,1,1,1,1
0,3800.3,16,0,196072.5984,0,0,1,9,9,0.166666389,1,2,1,1,0,1
0,3800.3,112,3,122545.374,0,0,1,2,9,0.249999375,0,0,1,1,0,1
0,3800.3,28,0,196072.5984,0,1,1,0,6,0,0,0,1,0,0,1
-1,3800.3,56,0,112041.4848,1,1,1,0,8,0,0,3,1,1,0,1
0,3800.3,188,0,112041.4848,0,1,0,12,6,0.249999375,1,1,1,1,0,1
3,1791.94,44,0,231085.5624,0,1,11,9,7,0,0,0,1,1,1,1
-1,3800.3,100,0,14005.1856,0,1,1,1,1,0.1999996,0,1,1,1,1,1
0,1791.94,64,0,112041.4848,0,1,0,9,2,0,1,3,0,1,1,1
0,3800.3,112,1,283605.0084,1,1,0,2,5,0,1,2,0,0,0,0
1,3800.3,44,2,108540.1884,1,1,6,7,8,0.249999375,1,3,1,1,0,0
2,3800.3,112,0,56020.7424,0,1,1,1,5,10,1,0,1,1,0,1
1,1791.94,28,0,157558.338,1,1,0,3,1,10,0,2,1,1,0,1
-1,1791.94,112,0,49018.1496,0,1,1,7,3,3.4999825,1,3,0,0,0,0
0,3800.3,200,0,220581.6732,1,1,0,8,9,0,0,5,0,0,0,1
0,3800.3,56,1,220581.6732,0,1,4,4,4,10,1,2,1,1,0,1
1,3800.3,212,0,94535.0028,0,1,9,9,4,0,0,1,0,1,0,0
0,3800.3,28,0,122545.374,0,1,1,6,9,0.166666389,1,2,1,1,0,1
0,3800.3,64,0,122545.374,0,1,0,12,1,0,1,2,1,1,0,0
1,1791.94,268,0,231085.5624,0,1,4,2,8,10,1,0,0,1,0,1
0,3800.3,168,1,108540.1884,0,0,1,1,7,0.166666528,0,1,1,1,1,1
0,3800.3,368,1,24509.0748,0,0,1,8,9,5.999940001,1,1,1,1,0,1
0,3800.3,72,0,63023.3352,0,1,0,1,10,0,0,2,1,1,0,1
0,3800.3,252,1,24509.0748,0,1,1,9,4,10,0,1,1,1,0,1
0,1791.94,324,0,38514.2604,1,1,1,0,3,0,1,2,1,1,0,1
0,3800.3,168,0,154057.0416,0,0,5,0,8,10,0,3,1,1,1,1
0,1791.94,100,0,24509.0748,0,1,1,2,7,10,0,2,0,0,0,1
2,3800.3,252,1,154057.0416,0,1,1,1,4,1.999993333,0,4,1,1,0,1
4,3800.3,80,1,157558.338,1,0,1,4,16,10,1,1,1,0,0,1
3,3800.3,112,0,161059.6344,0,0,0,1,1,5.999940001,0,1,0,1,0,1
2,3800.3,28,0,122545.374,0,1,9,11,1,5.999940001,0,4,1,1,0,1
1,1791.94,28,0,220581.6732,1,1,6,1,16,0,0,2,1,1,0,1
0,1791.94,112,0,220581.6732,0,1,0,9,5,1.999993333,0,1,1,0,0,1
3,1791.94,56,1,49018.1496,1,1,6,2,5,10,1,1,1,0,0,0
3,1791.94,16,0,112041.4848,0,0,1,8,9,0,1,0,1,0,0,0
1,1791.94,28,0,164560.9308,1,1,1,9,1,10,1,1,0,0,0,1
0,3800.3,200,1,24509.0748,1,1,1,9,1,0,0,0,1,0,0,1
0,3800.3,156,0,147054.4488,0,1,1,2,9,0.166666389,1,2,1,0,0,1
0,1791.94,28,0,49018.1496,0,0,4,1,7,10,0,1,0,0,0,0
0,3800.3,28,0,220581.6732,1,1,0,0,1,0,0,2,1,0,0,1
2,3800.3,28,0,220581.6732,0,1,1,1,8,0.999998333,0,0,0,0,0,1
1,3800.3,112,0,24509.0748,1,1,9,7,1,3.4999825,1,1,1,1,0,1
0,1791.94,176,0,14005.1856,0,0,1,1,9,5.999940001,0,1,1,1,0,1
2,3800.3,180,0,49018.1496,0,0,6,3,1,0.090909008,1,0,1,1,0,1
0,3800.3,156,0,220581.6732,0,0,0,0,4,0.249999375,1,2,1,1,0,0
2,1791.94,56,1,87532.41,0,1,1,0,1,0.111110988,0,1,1,1,0,0
2,1791.94,56,0,98036.2992,0,0,0,1,5,0,0,3,1,1,0,1
0,3800.3,252,0,147054.4488,0,1,1,0,15,0,1,2,1,0,0,1
4,3800.3,140,0,24509.0748,0,1,5,9,12,0,0,2,0,1,0,1
-1,3800.3,252,0,70025.928,0,1,7,8,7,0.142856939,0,2,1,0,0,0
0,3800.3,168,1,24509.0748,0,0,1,2,8,0,0,1,1,1,1,1
0,3800.3,252,0,112041.4848,1,1,13,11,4,10,0,0,1,1,0,1
0,3800.3,128,0,24509.0748,0,1,7,7,8,0,0,2,1,1,0,1
-1,3800.3,112,0,231085.5624,1,1,1,8,3,0,1,2,1,1,0,1
0,3800.3,28,0,154057.0416,1,1,1,9,2,5.999940001,0,2,0,0,0,1
1,3800.3,140,1,70025.928,0,1,1,2,15,0,0,0,1,0,0,1
1,1791.94,128,0,112041.4848,0,0,1,1,9,10,0,2,1,1,0,1
5,3800.3,268,0,122545.374,0,1,11,1,1,0,1,2,1,1,0,1
2,1791.94,80,0,161059.6344,0,0,3,1,1,10,0,0,1,1,0,1
1,1791.94,252,0,157558.338,1,1,0,3,15,1.999993333,0,4,1,1,0,1
0,3800.3,16,0,87532.41,1,1,0,1,8,0,1,1,1,1,0,0
4,1791.94,16,0,94535.0028,0,0,9,4,14,10,0,3,1,1,1,1
0,3800.3,28,0,112041.4848,0,1,1,0,4,0.090909008,0,1,1,1,0,1
0,1791.94,28,1,322119.2688,0,0,1,0,9,0.99999,0,1,1,1,0,1
0,3800.3,16,0,224082.9696,0,1,4,1,9,0.1999996,1,3,0,1,0,0
0,3800.3,56,0,14005.1856,0,1,7,6,9,0,1,4,0,1,0,1
2,3800.3,200,0,14005.1856,0,0,1,9,6,4.99995,0,0,1,1,0,0
0,3800.3,64,0,224082.9696,1,0,6,9,11,0,0,0,1,1,0,1
2,3800.3,16,1,38514.2604,1,1,1,8,2,0,0,3,1,1,0,0
1,3800.3,212,0,87532.41,0,1,1,4,1,6.4999675,0,4,1,1,0,1
5,1791.94,224,0,49018.1496,0,0,1,2,1,0,0,5,0,1,0,1
0,3800.3,264,1,147054.4488,1,1,0,1,3,10,0,0,1,0,1,0
1,1791.94,212,1,112041.4848,1,1,0,0,8,0,1,1,1,1,0,1
0,1791.94,264,0,164560.9308,0,0,1,2,7,0,0,2,0,0,0,0
0,3800.3,28,0,56020.7424,1,1,1,1,8,10,1,0,1,0,0,0
0,1791.94,224,0,24509.0748,0,0,1,2,7,10,1,1,0,1,0,1
1,3800.3,16,0,24509.0748,1,0,16,0,5,4.99995,0,0,1,1,0,1
0,3800.3,128,0,14005.1856,0,1,0,1,4,10,0,2,1,0,0,1
3,1791.94,28,1,14005.1856,0,1,6,2,9,0.111110988,0,5,1,0,0,1
1,1791.94,224,0,220581.6732,0,1,0,9,8,10,1,3,1,1,0,0
3,3800.3,124,0,98036.2992,0,1,1,0,12,5.999940001,0,1,1,1,0,1
0,1791.94,168,0,108540.1884,0,0,6,1,1,10,1,3,1,1,0,1
0,1791.94,80,0,24509.0748,0,0,6,1,5,0.99999,0,2,1,1,0,1
2,1791.94,28,1,24509.0748,0,0,1,2,8,0,0,1,1,0,0,1
1,3800.3,56,0,14005.1856,0,0,5,1,9,0,0,0,1,1,0,1
0,3800.3,180,0,108540.1884,0,1,1,3,4,5.999940001,0,1,1,0,0,0
1,3800.3,212,0,14005.1856,0,1,1,1,14,1.999993333,0,3,0,0,0,1
1,3800.3,212,1,147054.4488,0,1,5,0,1,0,0,2,1,0,0,1
1,3800.3,156,0,224082.9696,0,1,1,2,1,5.999940001,0,0,1,1,1,0
1,3800.3,168,1,87532.41,0,1,5,0,8,10,0,0,1,1,0,1
0,1791.94,28,0,220581.6732,0,1,6,0,9,0,1,2,1,1,0,1
0,1791.94,100,0,49018.1496,1,1,1,2,2,0,0,3,1,0,0,1
3,3800.3,28,0,14005.1856,0,1,0,1,1,0,0,2,1,1,0,1
0,1791.94,100,0,122545.374,0,1,13,0,16,10,1,1,0,0,0,1
1,1791.94,108,0,63023.3352,1,1,1,5,9,10,0,0,0,1,0,1
0,1791.94,28,0,14005.1856,1,1,5,9,9,10,1,1,0,0,0,1
1,3800.3,112,0,49018.1496,0,0,1,0,5,0,0,1,1,0,1,0
3,1791.94,252,0,122545.374,0,0,0,6,8,0.249999375,0,1,1,1,0,1
0,3800.3,188,0,185568.7092,1,1,3,1,6,0,0,1,1,1,0,1
0,3800.3,100,0,136550.5596,0,1,5,1,1,0,1,2,1,1,1,1
0,3800.3,224,0,112041.4848,0,1,1,0,16,0,0,1,1,1,0,1
1,3800.3,264,0,231085.5624,0,1,0,2,1,0,1,2,1,1,1,1
0,3800.3,16,0,122545.374,1,1,7,5,12,10,0,0,1,1,1,1
4,3800.3,324,0,94535.0028,0,0,1,5,1,0,0,2,1,1,0,1
0,3800.3,140,0,220581.6732,0,0,1,1,15,0.111110988,0,0,1,1,0,0
2,3800.3,108,0,122545.374,0,1,1,9,1,10,0,2,1,1,0,1
1,3800.3,112,1,157558.338,1,1,6,0,3,10,0,3,1,0,0,1
0,3800.3,80,0,196072.5984,0,1,1,0,1,0.142856939,0,2,1,1,0,1
2,1791.94,28,0,24509.0748,0,0,0,2,8,10,0,0,1,1,0,1
-1,3800.3,28,0,24509.0748,1,0,0,6,8,10,0,0,1,1,0,1
1,3800.3,156,0,14005.1856,0,1,0,1,8,10,0,1,1,0,0,1
2,1791.94,80,0,24509.0748,1,1,0,1,11,0.111110988,0,1,1,1,1,1
0,1791.94,16,0,24509.0748,0,0,0,0,8,0,0,2,0,0,0,1
1,3800.3,140,0,164560.9308,0,0,0,0,12,0,1,2,1,1,0,0
0,1791.94,28,1,220581.6732,0,1,2,2,1,10,1,2,1,1,0,0
2,3800.3,140,0,24509.0748,0,1,5,1,1,10,1,0,1,1,0,1
2,3800.3,56,2,154057.0416,0,1,1,0,5,0,0,2,1,1,0,0
2,1791.94,28,0,224082.9696,0,1,5,0,4,0,1,1,1,0,0,0
0,1791.94,28,0,112041.4848,0,1,0,2,1,0.5999988,0,2,1,1,0,1
3,3800.3,16,0,122545.374,0,0,1,0,6,0,1,0,1,1,0,1
3,3800.3,168,0,175064.82,1,1,1,1,4,0,1,0,1,0,0,1
0,1791.94,168,0,147054.4488,0,1,0,1,10,6.4999675,1,0,0,1,0,1
1,1791.94,28,0,14005.1856,0,0,0,4,11,0,0,0,1,0,0,1
0,1791.94,252,0,87532.41,0,1,5,9,11,10,0,2,0,0,0,1
0,1791.94,156,0,175064.82,0,0,1,8,2,0.999998333,0,3,1,1,0,1
0,1791.94,112,0,87532.41,0,1,0,0,1,0,0,2,1,1,0,1
0,3800.3,28,0,108540.1884,0,1,0,5,1,4.4999775,0,1,1,1,0,1
0,3800.3,16,0,98036.2992,0,0,4,3,1,0.249999375,1,3,1,1,0,1
0,1791.94,28,0,147054.4488,0,1,0,1,9,10,0,2,0,1,0,1
0,3800.3,28,2,220581.6732,0,1,0,11,15,10,1,0,1,1,0,1
0,3800.3,108,0,231085.5624,0,0,7,0,2,10,1,2,0,1,0,1
1,3800.3,100,0,196072.5984,1,1,13,2,11,0.249999375,0,0,1,1,1,0
2,1791.94,56,0,185568.7092,1,1,0,5,5,0,0,1,1,0,0,1
0,1791.94,64,0,24509.0748,0,1,6,8,5,0,0,0,1,1,0,1
4,3800.3,140,0,147054.4488,0,0,1,0,1,0,0,1,1,0,0,1
0,3800.3,72,0,24509.0748,0,1,0,1,9,0,1,1,1,1,0,1
3,3800.3,56,0,98036.2992,0,1,1,5,1,10,0,4,1,1,0,1
-1,1791.94,252,0,24509.0748,1,0,1,2,8,6.4999675,0,2,1,1,0,1
0,3800.3,224,0,49018.1496,0,0,1,11,6,10,1,2,1,1,1,1
1,3800.3,200,0,196072.5984,1,1,0,4,1,0.333332222,1,1,1,1,0,1
1,1791.94,140,0,220581.6732,1,1,7,9,2,3.4999825,0,2,0,0,1,1
2,1791.94,252,0,122545.374,0,1,1,1,8,0,1,3,1,1,0,1
0,3800.3,100,1,108540.1884,1,0,1,5,2,0,0,3,0,1,0,0
0,1791.94,108,2,283605.0084,0,1,1,5,1,0,0,0,1,0,0,1
0,3800.3,256,1,283605.0084,0,1,9,0,7,0,0,1,0,1,0,0
0,1791.94,264,0,234586.8588,0,0,0,5,9,5.999940001,1,0,1,0,0,1
1,1791.94,252,0,24509.0748,0,1,1,12,1,10,1,0,1,0,0,1
0,1791.94,28,0,63023.3352,1,1,0,1,2,0,1,0,1,0,0,0
2,3800.3,252,1,24509.0748,0,1,9,1,2,10,0,0,0,0,0,1
3,3800.3,28,0,24509.0748,0,1,1,8,14,0.1999996,0,0,1,1,0,1
0,3800.3,200,0,108540.1884,1,1,6,2,12,0,0,1,1,1,0,1
1,3800.3,16,0,322119.2688,0,1,3,3,1,0.090909008,0,2,1,1,0,1
4,3800.3,168,0,24509.0748,0,0,1,1,6,0.249999375,1,1,0,1,0,1
-1,1791.94,124,0,147054.4488,0,1,1,2,1,0,0,3,1,1,0,1
0,3800.3,28,1,185568.7092,0,0,0,8,1,0.249999375,1,1,1,1,1,1
0,3800.3,124,1,322119.2688,0,1,1,0,6,0,0,4,1,1,1,1
0,3800.3,72,0,220581.6732,0,1,1,9,5,0.99999,0,0,1,1,0,1
-1,3800.3,252,0,220581.6732,0,0,6,2,9,10,0,1,1,0,0,1
-1,3800.3,252,0,98036.2992,0,1,0,2,9,3.4999825,0,1,1,1,0,1
0,3800.3,28,0,24509.0748,0,0,9,1,14,0,1,2,1,1,1,1
0,3800.3,200,3,185568.7092,1,1,0,2,4,10,1,0,1,1,0,1
0,1791.94,16,0,147054.4488,0,0,1,6,6,10,0,2,1,1,0,0
3,1791.94,256,0,14005.1856,0,1,2,1,6,10,1,1,1,1,0,1
-1,3800.3,112,2,196072.5984,0,0,1,2,2,0.1999996,1,1,1,1,0,1
1,3800.3,264,0,14005.1856,0,1,0,0,1,0.142856939,0,1,1,0,0,1
0,3800.3,112,0,161059.6344,0,1,9,0,1,0.166666528,1,3,0,0,0,0
0,1791.94,28,3,196072.5984,1,1,3,5,8,4.99995,1,2,1,0,0,1
-1,1791.94,56,0,220581.6732,0,1,16,4,2,0,0,2,1,1,0,1
0,3800.3,56,3,220581.6732,0,1,5,9,6,5.999940001,0,3,0,1,0,1
2,3800.3,56,0,14005.1856,0,1,0,2,6,1.999993333,0,4,0,1,1,1
0,1791.94,224,0,122545.374,0,1,0,2,1,0.5999988,0,2,1,1,0,1
1,1791.94,268,2,224082.9696,1,1,0,0,12,0,1,0,1,1,0,1
1,1791.94,28,0,108540.1884,0,1,0,6,8,10,1,3,1,1,1,1
2,1791.94,28,0,38514.2604,1,1,7,0,2,5.999940001,0,1,1,1,0,0
0,1791.94,128,3,56020.7424,1,1,0,8,1,10,1,3,0,0,1,0
1,3800.3,28,0,87532.41,0,1,5,0,12,0.166666528,0,1,1,1,0,1
0,1791.94,56,0,112041.4848,0,1,9,0,1,10,0,2,1,0,0,1
1,1791.94,168,0,122545.374,1,1,1,9,4,10,0,1,1,1,0,1
0,1791.94,156,0,24509.0748,1,0,0,1,6,1.999993333,0,4,0,1,1,1
0,3800.3,28,1,122545.374,0,0,6,9,14,0.142856939,1,1,1,0,0,1
0,3800.3,256,0,14005.1856,0,1,1,1,12,1.999993333,0,2,1,1,0,1
-1,3800.3,268,0,24509.0748,0,1,0,11,2,0.111110988,0,1,1,1,0,1
0,3800.3,80,1,14005.1856,1,1,1,2,9,0,0,1,1,1,1,1
1,3800.3,56,0,24509.0748,0,0,7,2,1,0,0,2,1,1,0,0
0,1791.94,28,0,70025.928,0,0,1,5,4,0.111110988,0,1,1,1,1,1
2,3800.3,28,0,231085.5624,0,1,1,2,1,5.999940001,0,2,1,0,0,1
0,3800.3,368,0,24509.0748,0,1,4,2,1,6.999930001,1,1,1,1,0,0
3,3800.3,28,0,231085.5624,0,0,0,9,6,0,1,1,0,1,0,1
-1,3800.3,16,0,24509.0748,1,1,1,4,2,0.142856939,1,1,0,1,0,1
1,1791.94,124,0,24509.0748,0,0,6,0,1,0.4999975,1,2,1,1,0,0
0,3800.3,28,0,220581.6732,0,1,0,5,5,10,0,3,1,0,0,1
0,3800.3,28,0,147054.4488,0,1,1,9,8,0,0,3,1,1,0,1
0,3800.3,44,0,56020.7424,0,1,1,11,8,0,0,2,1,1,0,1
0,3800.3,16,0,87532.41,1,1,5,0,8,3.4999825,0,1,1,0,0,0
0,3800.3,28,0,24509.0748,0,1,0,1,8,0.1999996,1,2,1,0,0,1
1,1791.94,124,1,24509.0748,0,0,0,0,2,0,0,1,1,1,0,0
0,1791.94,128,1,98036.2992,0,0,1,5,5,10,1,2,1,0,0,0
0,3800.3,112,1,231085.5624,0,1,0,0,8,10,1,4,1,1,0,1
0,3800.3,56,0,122545.374,0,0,1,6,8,0.166666528,0,1,0,0,1,1
0,3800.3,184,0,14005.1856,0,1,1,5,10,0.4999975,0,1,1,1,0,0
0,3800.3,64,1,112041.4848,0,0,0,0,6,10,0,3,1,1,0,1
0,1791.94,268,0,24509.0748,0,0,1,0,1,10,0,0,0,1,0,0
0,3800.3,112,0,24509.0748,0,1,2,0,15,0.249999375,0,1,1,1,0,0
-1,1791.94,268,0,98036.2992,1,1,0,5,14,0,1,2,1,1,0,0
-1,3800.3,28,1,112041.4848,0,0,2,1,4,10,0,0,1,1,0,1
0,3800.3,224,0,14005.1856,1,1,1,0,1,10,0,1,1,1,0,1
1,1791.94,28,1,24509.0748,1,0,7,4,8,0.142856939,0,0,1,1,0,1
0,3800.3,224,0,122545.374,1,1,0,2,8,10,0,2,1,0,0,0
0,3800.3,80,0,94535.0028,0,0,0,0,8,0,0,1,1,1,1,0
0,3800.3,16,3,112041.4848,1,1,1,1,6,0.249999375,1,1,0,0,0,1
0,1791.94,252,0,24509.0748,1,1,9,1,1,0.99999,0,2,0,0,0,1
1,3800.3,368,0,224082.9696,0,1,0,5,1,0,1,1,1,0,0,1
0,3800.3,124,1,220581.6732,0,1,1,2,1,10,0,2,1,0,0,1
0,3800.3,200,0,94535.0028,0,1,0,3,8,0,0,1,1,0,0,1
2,3800.3,56,0,49018.1496,0,1,1,2,8,10,0,1,0,0,0,0
2,3800.3,72,0,231085.5624,0,1,1,1,14,10,0,3,1,1,0,1
0,1791.94,128,0,122545.374,0,1,1,0,3,10,1,2,1,1,0,1
0,1791.94,128,0,24509.0748,0,1,1,6,5,0,1,0,1,0,0,1
0,3800.3,56,0,24509.0748,0,0,1,9,1,10,0,2,1,1,0,1
0,3800.3,64,0,175064.82,1,1,0,5,12,0.249999375,1,0,1,1,0,1
4,1791.94,252,0,24509.0748,1,1,1,0,1,10,0,3,1,1,0,1
-1,3800.3,28,2,112041.4848,0,1,0,0,8,0,0,2,1,0,0,1
0,1791.94,264,0,14005.1856,1,0,0,5,1,0,1,0,0,0,0,1
0,3800.3,100,0,196072.5984,0,1,4,1,1,0,0,0,1,0,1,1
1,1791.94,256,0,112041.4848,0,1,0,8,2,0,0,2,1,0,0,1
1,3800.3,124,0,122545.374,1,1,1,1,2,0,1,2,1,1,0,1
1,3800.3,324,0,14005.1856,0,1,2,6,1,0.1999996,0,2,1,0,0,1
0,1791.94,264,1,94535.0028,0,0,1,1,5,0.99999,1,1,1,0,0,1
2,1791.94,252,0,220581.6732,0,1,3,2,10,10,0,2,0,1,0,1
0,1791.94,268,0,220581.6732,0,1,1,1,1,0.999998333,1,0,1,1,0,1
-1,3800.3,324,1,196072.5984,0,1,5,9,1,0,0,0,1,0,0,1
2,3800.3,108,0,108540.1884,0,1,13,3,1,0,0,3,1,1,0,1
0,3800.3,184,0,49018.1496,0,0,1,4,4,10,0,1,1,1,0,1
0,3800.3,28,0,175064.82,0,1,1,2,9,10,0,2,1,1,0,1
2,1791.94,264,0,122545.374,1,0,1,0,1,4.99995,0,1,1,0,0,0
4,3800.3,16,0,49018.1496,0,1,3,1,1,10,0,2,1,0,0,0
0,1791.94,264,0,112041.4848,0,1,0,7,1,0,1,1,1,0,0,0
3,3800.3,252,0,122545.374,0,1,0,1,1,0,0,1,1,1,0,0
0,3800.3,56,1,154057.0416,1,1,3,9,8,0,0,2,1,1,0,1
0,3800.3,264,0,220581.6732,0,1,7,1,11,4.4999775,0,0,1,1,0,1
0,3800.3,324,0,234586.8588,0,1,0,2,6,0.99999,0,3,1,1,1,1
0,3800.3,56,0,108540.1884,0,1,1,1,8,0.333332222,0,5,1,0,0,1
0,1791.94,28,0,63023.3352,0,1,1,3,5,10,0,1,1,1,0,1
1,3800.3,56,1,224082.9696,1,1,1,2,6,0.166666389,0,2,1,1,0,0
2,1791.94,252,0,70025.928,0,1,1,5,6,0.4999975,0,2,1,1,0,1
2,3800.3,56,0,122545.374,0,0,7,1,1,1.999993333,0,1,1,1,0,0
4,1791.94,28,1,14005.1856,0,1,0,2,4,0.999998333,0,3,1,1,0,1
0,1791.94,16,0,161059.6344,0,1,1,8,1,10,0,0,1,1,0,1
0,3800.3,252,0,224082.9696,0,1,1,1,16,1.999993333,0,1,0,0,0,1
1,1791.94,212,0,220581.6732,0,1,1,2,3,0,0,0,1,1,0,1
-1,3800.3,264,0,283605.0084,0,0,1,9,6,4.99995,0,2,1,0,0,0
0,1791.94,108,0,231085.5624,0,0,16,1,9,5.999940001,0,3,1,1,0,1
1,3800.3,56,0,112041.4848,1,1,7,9,9,0,0,3,1,1,0,1
-1,3800.3,28,1,283605.0084,1,0,1,1,1,5.999940001,1,1,1,1,0,1
0,3800.3,168,0,122545.374,0,0,6,9,9,0.5999988,0,0,1,0,0,1
5,3800.3,28,0,49018.1496,0,1,2,9,1,10,0,0,1,0,0,1
1,1791.94,16,0,24509.0748,0,1,0,6,1,0.090909008,1,2,1,1,0,1
1,3800.3,180,0,220581.6732,1,0,1,5,8,0.5999988,0,4,1,1,0,1
5,3800.3,44,0,24509.0748,0,1,0,8,9,10,0,1,1,1,0,1
2,1791.94,168,1,24509.0748,0,1,11,0,1,10,1,3,0,0,0,1
0,1791.94,28,0,196072.5984,0,1,1,7,1,5.999940001,1,3,1,1,1,1
0,3800.3,168,0,147054.4488,0,0,1,9,3,10,0,1,1,0,0,1
4,3800.3,44,0,147054.4488,0,1,2,5,8,0,0,0,1,1,0,1
1,3800.3,252,0,122545.374,0,0,2,12,1,0,0,2,1,1,0,1
0,1791.94,28,0,147054.4488,1,1,0,9,9,0,0,2,1,1,0,1
1,3800.3,156,1,108540.1884,1,1,1,0,2,10,1,1,0,1,0,1
1,1791.94,28,0,24509.0748,0,1,0,4,9,10,0,0,1,1,0,1
0,1791.94,56,1,108540.1884,0,1,1,0,5,10,0,2,1,1,0,1
0,1791.94,16,0,87532.41,0,1,1,1,1,0.1999996,0,0,1,1,0,1
0,3800.3,224,0,49018.1496,0,1,1,0,14,0,0,0,0,1,1,1
1,3800.3,80,1,24509.0748,1,0,0,0,10,10,0,1,0,1,0,1
0,3800.3,212,0,49018.1496,0,1,9,0,8,0.333332222,1,4,1,1,0,1
1,3800.3,28,0,220581.6732,0,1,11,1,1,0.166666528,1,1,1,1,0,1
1,3800.3,28,0,112041.4848,1,1,7,2,16,0,0,4,1,1,0,1
2,1791.94,28,0,14005.1856,1,1,0,2,1,0,0,1,1,1,0,1
0,3800.3,112,0,161059.6344,0,1,1,0,7,0,0,5,1,1,0,1
0,1791.94,168,1,112041.4848,0,0,5,1,6,10,0,3,1,1,0,1
-1,3800.3,112,0,231085.5624,0,1,1,0,14,3.4999825,0,2,1,1,0,0
1,1791.94,368,1,122545.374,0,0,0,0,8,3.4999825,0,5,0,1,0,1
1,1791.94,72,0,56020.7424,1,1,0,5,9,0,0,0,1,1,0,1
2,1791.94,28,0,175064.82,0,1,1,2,9,10,0,0,1,0,0,1
-1,3800.3,264,0,94535.0028,1,0,7,2,9,0.99999,0,1,1,1,0,1
1,3800.3,184,0,147054.4488,0,1,0,2,3,10,0,3,0,1,0,1
0,3800.3,80,0,220581.6732,0,1,3,2,1,10,0,2,0,1,0,1
0,3800.3,264,0,108540.1884,0,0,0,0,2,0,1,0,1,1,0,1
3,3800.3,124,1,154057.0416,0,0,1,1,1,0.99999,1,2,1,0,0,1
1,1791.94,256,0,24509.0748,0,0,7,3,4,0.999998333,0,1,1,1,0,1
-1,3800.3,252,0,231085.5624,0,1,1,8,8,0.111110988,0,2,1,1,0,1
0,1791.94,256,0,220581.6732,0,0,0,8,1,0,1,2,1,0,0,1
0,3800.3,100,0,98036.2992,0,1,1,5,8,10,0,2,1,1,0,1
1,3800.3,252,0,49018.1496,1,0,0,6,1,0.166666389,1,2,0,1,1,0
0,1791.94,72,2,122545.374,0,0,1,3,9,10,0,1,1,1,0,0
2,3800.3,44,0,220581.6732,0,1,1,4,7,0,0,4,1,1,0,1
0,1791.94,268,0,112041.4848,0,1,0,2,7,5.999940001,0,3,0,1,0,1
2,1791.94,28,2,220581.6732,0,1,1,5,1,0.99999,1,1,1,1,0,1
1,3800.3,64,0,70025.928,0,1,1,9,1,0.99999,0,3,1,1,0,1
0,3800.3,252,0,220581.6732,1,1,1,5,1,10,0,1,1,1,0,1
0,3800.3,264,2,24509.0748,0,0,1,1,8,0,1,1,1,1,1,1
3,3800.3,128,0,136550.5596,0,1,1,4,1,0.99999,0,2,1,1,0,0
0,3800.3,200,0,175064.82,1,1,1,2,9,0.249999375,1,3,1,0,0,1
0,3800.3,112,1,112041.4848,1,0,0,2,4,0.999998333,1,1,1,0,0,1
1,1791.94,368,0,185568.7092,0,0,1,1,12,10,1,0,1,1,0,1
-1,3800.3,224,0,220581.6732,0,1,4,9,5,0,0,1,1,1,0,1
0,1791.94,28,0,49018.1496,0,0,1,9,12,0,1,2,1,0,0,1
0,3800.3,128,0,122545.374,0,0,1,0,11,0,1,4,1,1,0,1
0,1791.94,28,0,147054.4488,0,1,7,0,1,0,0,4,0,1,0,1
0,3800.3,28,0,147054.4488,0,1,1,9,2,3.4999825,0,2,1,1,0,1
2,1791.94,112,2,24509.0748,0,1,0,1,8,0,0,1,1,1,0,1
1,3800.3,184,0,63023.3352,0,0,1,2,1,0,0,2,1,1,0,1
4,3800.3,140,1,122545.374,0,1,7,12,1,0,0,1,0,1,0,1
