Delivery_lead_time,Distance_from_supplier,Quantity,Confirmation_lead_time,Gross_weight,China,Korea,Container_20,Container_40,Total_containers,Container_ratio,Only_container_20,Only_container_40,Delivery_date_lateness,Deli_date_lateness_late,Deli_lead_time_late,Confirm_late,Label
-1,3800.3,128,0,196072.5984,1,1,1,0,1,0.0,0,0,2,1,0,0,1
0,1791.94,56,0,63023.3352,0,0,1,0,1,0.0,0,1,2,1,1,0,1
2,3800.3,16,0,164560.9308,0,1,16,5,1,10.0,0,0,0,1,1,0,1
0,3800.3,56,1,283605.0084,0,1,6,2,5,0.0,0,0,3,1,0,0,1
1,3800.3,28,0,154057.0416,0,1,5,1,10,0.0,0,0,1,1,1,0,0
2,3800.3,64,0,283605.0084,1,1,0,5,2,0.0,0,0,2,1,0,0,1
1,1791.94,252,0,196072.5984,1,1,6,3,5,0.1999996,0,0,1,1,0,1,1
1,3800.3,28,0,49018.1496,0,0,0,6,9,0.0,0,0,1,1,1,0,1
2,3800.3,28,0,112041.4848,1,0,4,1,1,10.0,0,1,1,1,1,0,1
0,3800.3,264,0,49018.1496,0,1,1,2,1,0.0,0,0,1,1,1,0,1
0,1791.94,72,0,14005.1856,1,0,1,1,1,0.0,0,0,0,1,0,0,0
0,1791.94,28,0,161059.6344,0,1,11,2,1,0.0,0,1,1,1,1,0,1
3,3800.3,224,0,49018.1496,0,0,1,1,1,10.0,0,0,1,1,1,0,1
0,3800.3,28,0,24509.0748,1,1,0,2,1,0.0,0,1,1,0,1,0,1
0,1791.94,256,0,24509.0748,0,1,1,1,1,10.0,0,0,0,1,1,1,1
0,3800.3,72,0,147054.4488,1,0,1,2,1,0.0,0,0,1,1,1,0,0
5,3800.3,212,0,224082.9696,0,0,0,1,1,10.0,0,0,2,1,1,0,1
1,1791.94,16,0,63023.3352,0,1,0,1,8,0.249999375,0,0,1,1,1,1,0
0,1791.94,112,0,87532.41,0,1,9,9,8,0.0,0,0,1,0,1,0,1
0,3800.3,140,0,224082.9696,0,1,1,2,1,0.0,0,0,1,1,1,0,1
0,3800.3,28,0,49018.1496,0,1,5,5,8,0.166666389,0,0,0,0,0,0,0
3,3800.3,28,0,56020.7424,1,1,1,9,5,0.0,0,1,0,1,1,0,1
0,1791.94,56,1,14005.1856,0,1,1,9,12,10.0,0,1,2,1,0,0,1
0,3800.3,112,1,147054.4488,0,1,5,9,1,0.0,0,1,5,1,1,0,0
2,3800.3,80,0,161059.6344,0,1,7,2,2,10.0,0,0,1,0,1,0,0
0,3800.3,200,0,98036.2992,1,1,1,5,9,0.999998333,0,0,1,0,1,0,0
0,1791.94,268,0,56020.7424,0,1,6,9,8,0.0,0,1,1,1,0,1,1
1,1791.94,56,1,154057.0416,0,0,2,9,8,10.0,0,0,1,0,1,1,1
0,1791.94,264,0,185568.7092,0,1,1,5,1,1.999993333,1,0,1,1,1,0,1
0,1791.94,184,0,147054.4488,0,0,1,1,9,0.0,0,0,1,0,1,0,1
0,3800.3,56,0,24509.0748,0,1,1,12,8,0.166666389,0,0,1,1,1,0,1
0,1791.94,28,0,38514.2604,0,0,1,0,1,0.0,0,0,1,1,0,0,0
3,3800.3,72,0,94535.0028,0,0,1,5,1,0.0,0,0,0,1,1,0,1
1,3800.3,56,0,24509.0748,1,1,5,0,9,0.0,1,0,0,1,1,0,1
2,1791.94,224,2,63023.3352,1,0,7,2,1,10.0,0,0,1,1,1,0,1
0,3800.3,112,0,49018.1496,0,1,13,9,9,5.999940001,0,1,1,0,0,0,1
0,3800.3,28,2,196072.5984,0,0,0,9,8,10.0,0,1,3,0,1,0,1
2,3800.3,324,0,49018.1496,0,0,0,0,9,0.0,0,0,1,0,0,0,0
4,3800.3,100,0,147054.4488,0,1,1,2,1,0.99999,0,0,2,1,0,0,1
2,3800.3,184,0,49018.1496,0,0,4,1,5,0.0,0,1,3,0,0,0,1
0,3800.3,140,1,224082.9696,0,1,1,7,1,10.0,0,0,1,1,1,0,1
-1,1791.94,128,2,24509.0748,0,0,0,7,4,0.0,0,0,2,0,1,1,1
1,3800.3,368,0,224082.9696,0,1,7,9,10,10.0,0,0,1,1,1,0,1
1,3800.3,180,0,196072.5984,0,0,0,9,1,4.99995,0,0,0,1,1,0,1
0,3800.3,100,0,322119.2688,0,1,9,0,9,10.0,0,1,0,1,1,0,1
1,3800.3,252,3,98036.2992,0,0,0,11,15,10.0,0,1,0,0,0,0,1
-1,1791.94,80,0,98036.2992,0,1,7,9,5,0.166666528,1,0,5,1,1,0,1
0,3800.3,28,3,220581.6732,0,1,1,6,1,0.0,0,0,0,1,0,0,1
1,1791.94,252,0,24509.0748,0,1,1,4,5,10.0,1,0,2,1,0,0,0
0,3800.3,16,0,122545.374,0,1,1,9,15,0.0,0,0,1,1,1,0,1
3,3800.3,28,0,87532.41,1,1,0,2,1,4.4999775,0,0,1,0,0,0,1
3,1791.94,184,0,49018.1496,1,1,1,1,11,10.0,0,0,1,1,1,0,0
0,3800.3,212,0,196072.5984,0,1,1,0,7,10.0,0,0,2,1,1,0,1
0,3800.3,108,0,24509.0748,1,1,7,6,1,10.0,1,0,0,1,1,0,1
1,3800.3,56,0,147054.4488,0,1,0,0,4,0.090909008,0,0,2,0,0,1,0
3,3800.3,80,0,164560.9308,1,1,1,2,2,0.249999375,0,1,5,1,0,0,1
2,3800.3,176,1,112041.4848,1,1,1,2,1,10.0,0,0,0,1,1,0,1
1,3800.3,80,1,122545.374,0,1,1,1,16,10.0,0,1,4,1,1,0,1
0,3800.3,168,0,14005.1856,1,0,3,4,4,0.166666528,0,1,3,1,0,0,1
0,3800.3,180,0,220581.6732,1,0,0,1,1,0.99999,0,0,3,1,1,0,0
1,3800.3,56,1,24509.0748,0,1,1,9,12,0.0,0,0,1,1,0,0,0
5,3800.3,224,2,24509.0748,0,1,7,5,11,0.333332222,1,0,1,1,0,1,1
2,3800.3,124,0,98036.2992,0,1,0,3,12,4.99995,0,1,1,1,1,0,0
3,3800.3,28,0,283605.0084,0,0,1,2,1,0.99999,0,1,2,1,1,0,1
0,3800.3,44,0,49018.1496,0,1,1,1,1,0.0,0,1,1,1,1,0,1
1,3800.3,264,0,224082.9696,1,1,1,4,1,0.0,0,0,2,1,0,0,1
2,1791.94,16,0,283605.0084,0,1,1,9,1,10.0,0,0,1,0,0,0,1
1,3800.3,28,0,136550.5596,0,1,1,0,1,0.0,0,0,2,1,1,0,1
0,1791.94,268,0,122545.374,0,0,1,12,10,0.4999975,0,0,1,1,0,0,0
2,3800.3,252,0,112041.4848,0,1,0,6,2,0.0,0,1,2,1,1,0,0
4,1791.94,252,0,283605.0084,1,0,1,5,1,6.999930001,0,0,3,1,0,0,1
4,3800.3,56,0,14005.1856,0,0,0,1,15,10.0,0,1,2,1,0,0,1
0,1791.94,188,0,24509.0748,0,1,0,8,12,0.0,0,1,1,1,1,0,1
-1,3800.3,368,0,231085.5624,1,1,0,9,9,0.0,0,1,1,1,1,0,1
1,3800.3,100,0,231085.5624,1,0,9,1,8,10.0,1,0,1,1,1,1,1
0,1791.94,28,0,175064.82,0,1,3,1,15,4.4999775,0,0,2,1,0,0,1
3,3800.3,264,2,231085.5624,0,1,0,3,5,6.999930001,0,0,4,1,1,0,0
0,1791.94,224,1,220581.6732,0,0,1,1,1,10.0,0,0,3,1,1,0,1
0,1791.94,44,1,164560.9308,1,1,6,9,1,0.0,0,0,3,0,1,1,1
0,3800.3,28,0,224082.9696,1,0,1,0,1,10.0,0,0,0,1,0,0,1
0,1791.94,16,1,112041.4848,0,0,0,1,2,6.4999675,0,1,5,0,0,1,1
0,3800.3,56,0,220581.6732,0,1,7,12,2,4.4999775,0,1,1,1,1,0,1
1,3800.3,176,0,220581.6732,0,1,1,2,2,0.0,0,0,1,1,1,0,1
1,3800.3,80,0,185568.7092,0,1,0,2,2,0.0,0,1,1,1,1,0,1
0,1791.94,128,0,161059.6344,0,1,0,8,6,10.0,0,0,1,1,1,1,1
0,1791.94,128,0,231085.5624,0,1,7,9,2,0.999998333,0,0,2,1,1,0,1
0,3800.3,368,1,24509.0748,0,1,0,7,1,0.0,0,1,1,0,1,0,1
0,3800.3,28,0,56020.7424,0,1,0,2,6,0.166666528,0,0,2,1,1,0,1
0,3800.3,64,0,108540.1884,1,1,1,9,5,10.0,0,0,0,1,1,0,1
0,3800.3,28,1,322119.2688,0,0,1,9,1,0.0,0,0,2,1,1,0,1
2,3800.3,56,0,161059.6344,1,1,0,5,2,5.999940001,0,1,1,0,1,0,1
1,3800.3,180,0,122545.374,1,1,1,0,1,5.999940001,0,0,1,1,1,0,1
0,3800.3,184,0,147054.4488,1,1,0,6,1,0.111110988,0,1,4,0,1,0,0
1,1791.94,264,0,24509.0748,0,0,6,4,1,0.4999975,0,0,2,1,1,0,1
4,1791.94,28,0,49018.1496,0,1,6,0,5,0.0,0,0,2,1,1,0,0
0,3800.3,124,0,122545.374,0,1,1,9,7,0.0,0,0,2,1,0,0,1
0,3800.3,28,0,231085.5624,1,1,1,0,6,10.0,0,1,1,1,0,0,1
0,3800.3,264,0,147054.4488,0,1,1,2,5,10.0,0,0,2,1,1,0,0
0,3800.3,28,2,49018.1496,0,1,1,9,2,10.0,0,0,2,1,1,0,1
0,3800.3,28,0,122545.374,0,1,1,1,1,10.0,1,0,0,1,1,0,1
0,3800.3,28,0,234586.8588,0,1,6,5,7,0.0,0,1,4,1,1,0,1
4,3800.3,28,1,49018.1496,1,0,11,1,7,0.090909008,0,1,1,1,1,0,1
0,3800.3,156,2,112041.4848,0,1,0,0,7,0.249999375,0,0,3,0,0,0,1
0,3800.3,224,0,24509.0748,1,1,1,9,2,0.0,0,0,3,1,0,0,1
0,3800.3,28,0,49018.1496,0,1,1,9,2,0.166666528,0,1,2,0,1,0,1
1,3800.3,56,0,164560.9308,1,1,1,1,5,1.999993333,0,0,1,1,0,0,0
3,3800.3,28,0,196072.5984,0,0,1,1,12,10.0,0,0,3,1,1,0,1
1,3800.3,140,0,122545.374,1,1,0,1,1,0.0,1,1,1,1,1,0,1
1,1791.94,224,0,24509.0748,0,1,7,1,14,10.0,0,0,2,1,0,0,1
3,3800.3,56,0,24509.0748,0,0,0,9,2,5.999940001,1,0,1,1,1,0,1
0,3800.3,28,0,196072.5984,0,1,1,5,2,0.0,0,0,2,1,1,0,1
0,1791.94,28,0,24509.0748,0,0,1,11,9,0.0,0,1,0,1,0,0,1
0,1791.94,212,0,196072.5984,0,0,0,2,1,0.999998333,0,0,0,0,1,0,1
0,1791.94,252,0,322119.2688,0,0,1,2,6,0.142856939,0,0,1,1,1,1,1
0,1791.94,184,0,196072.5984,0,1,0,12,2,0.0,0,0,1,0,0,0,1
5,1791.94,56,0,49018.1496,0,1,2,0,4,0.249999375,0,1,3,1,1,0,1
1,3800.3,224,0,234586.8588,0,1,0,0,4,0.0,0,1,4,0,0,0,1
0,3800.3,256,0,49018.1496,1,1,0,3,4,1.999993333,0,0,4,1,1,0,1
5,1791.94,44,0,147054.4488,0,1,9,9,1,6.999930001,0,0,4,1,1,0,0
0,1791.94,28,0,14005.1856,0,1,1,2,11,0.0,0,1,1,1,0,0,0
0,3800.3,28,0,24509.0748,0,0,0,0,2,0.0,0,0,1,1,1,0,1
0,1791.94,224,0,220581.6732,0,1,3,1,5,0.0,1,0,2,1,1,0,0
0,1791.94,128,0,98036.2992,1,0,0,1,16,0.0,0,1,1,1,0,0,0
0,3800.3,252,1,108540.1884,1,0,1,7,8,10.0,0,0,2,1,1,0,1
0,3800.3,64,0,220581.6732,0,0,0,1,9,0.0,0,0,3,1,1,1,0
0,3800.3,264,2,196072.5984,0,1,0,12,7,4.4999775,0,0,0,1,0,1,0
0,3800.3,184,0,24509.0748,1,0,6,4,8,6.999930001,0,0,0,1,1,0,1
1,3800.3,112,3,14005.1856,0,1,1,0,8,0.0,0,0,0,1,1,0,1
2,3800.3,56,0,220581.6732,0,1,1,1,5,10.0,0,0,2,1,1,0,0
0,3800.3,28,0,220581.6732,0,0,0,1,8,10.0,0,0,0,1,0,0,1
1,1791.94,224,0,94535.0028,0,1,1,2,1,6.4999675,0,0,1,1,1,0,1
1,1791.94,112,0,122545.374,0,1,1,0,8,10.0,0,1,0,1,0,0,1
0,3800.3,28,0,24509.0748,0,0,1,6,5,0.0,0,1,5,1,1,0,1
0,3800.3,268,0,49018.1496,1,0,1,6,15,0.0,0,1,0,0,0,0,1
0,3800.3,224,0,98036.2992,0,0,0,2,7,0.0,0,1,2,0,1,0,1
-1,1791.94,28,0,112041.4848,1,1,16,9,8,0.0,0,0,0,1,1,0,1
-1,3800.3,44,0,231085.5624,1,1,16,2,9,10.0,0,1,1,0,1,0,0
0,3800.3,180,0,24509.0748,0,1,1,3,1,10.0,1,0,2,0,1,0,1
2,3800.3,28,2,220581.6732,1,1,6,4,9,0.0,0,0,1,1,1,0,1
0,3800.3,128,1,98036.2992,1,0,1,1,9,0.0,0,0,0,1,0,0,1
0,3800.3,224,0,38514.2604,1,0,1,2,5,0.090909008,1,0,1,1,1,1,1
1,3800.3,176,0,14005.1856,0,1,1,1,1,0.0,0,1,3,1,1,0,0
2,3800.3,168,0,231085.5624,0,1,0,2,14,0.4999975,1,0,2,1,1,0,1
0,3800.3,16,0,147054.4488,0,1,1,9,1,10.0,0,1,1,1,1,0,0
1,3800.3,200,0,14005.1856,0,1,0,0,8,0.0,0,0,4,1,0,0,1
0,3800.3,224,0,24509.0748,0,1,0,5,2,0.0,0,0,2,1,1,1,1
4,3800.3,28,0,196072.5984,0,1,3,1,6,0.0,0,1,1,1,0,0,1
2,3800.3,28,0,122545.374,0,1,1,0,8,0.166666528,0,0,1,1,1,0,0
0,3800.3,124,0,24509.0748,1,0,9,2,1,0.249999375,0,1,2,1,0,1,1
0,3800.3,80,0,24509.0748,1,1,6,0,1,10.0,0,0,3,0,1,0,1
0,1791.94,200,1,185568.7092,0,0,0,2,1,0.142856939,0,0,0,1,0,0,0
0,1791.94,368,0,147054.4488,0,0,1,1,15,0.999998333,0,1,1,0,1,0,1
2,3800.3,252,0,98036.2992,0,1,0,8,5,0.333332222,0,0,2,1,0,1,1
2,3800.3,112,3,122545.374,1,1,1,9,2,0.0,0,0,1,1,0,0,1
0,3800.3,264,0,231085.5624,0,0,1,9,1,1.999993333,0,1,1,1,1,0,1
1,1791.94,224,0,196072.5984,0,0,5,0,3,0.249999375,0,0,2,1,1,0,1
0,3800.3,252,1,24509.0748,0,0,0,3,9,3.4999825,0,0,3,1,1,1,1
2,3800.3,224,0,122545.374,1,0,0,0,15,0.999998333,0,1,2,1,1,0,1
0,3800.3,28,1,196072.5984,0,1,0,1,8,0.0,0,0,0,1,1,0,1
3,3800.3,28,0,112041.4848,0,1,1,4,1,0.0,0,0,3,1,1,0,1
1,3800.3,80,0,14005.1856,0,1,1,0,14,0.0,1,0,0,1,1,0,1
0,1791.94,28,0,322119.2688,0,0,0,8,8,10.0,0,0,3,1,1,0,1
0,3800.3,124,0,56020.7424,1,1,0,4,8,10.0,0,0,2,1,0,0,1
0,3800.3,28,0,175064.82,1,1,1,2,9,0.0,0,0,0,1,0,0,1
0,1791.94,28,1,136550.5596,0,1,1,0,1,0.0,0,1,2,1,1,0,1
1,3800.3,264,0,322119.2688,0,0,1,5,12,10.0,0,0,1,1,1,0,0
1,3800.3,252,0,231085.5624,0,0,1,0,4,10.0,0,0,1,1,1,0,0
1,3800.3,56,0,224082.9696,0,1,0,5,1,0.142856939,0,0,2,0,0,0,1
0,3800.3,168,0,164560.9308,0,1,7,4,1,0.249999375,0,0,0,1,0,0,0
3,3800.3,112,0,98036.2992,0,0,0,2,1,10.0,0,0,0,1,0,0,1
1,3800.3,264,2,24509.0748,0,0,0,4,1,10.0,1,0,1,1,1,0,1
0,3800.3,252,0,196072.5984,0,1,0,7,7,0.4999975,1,0,0,1,1,0,1
0,1791.94,224,1,220581.6732,0,1,1,2,7,0.0,0,0,1,1,0,0,1
5,3800.3,16,0,196072.5984,0,1,16,1,1,10.0,0,0,4,1,1,0,1
1,1791.94,180,0,122545.374,0,0,0,1,5,0.090909008,0,1,2,1,0,0,1
1,3800.3,252,0,154057.0416,1,1,1,4,8,10.0,0,0,3,1,0,1,0
1,3800.3,108,0,63023.3352,0,0,0,2,7,0.0,0,0,3,0,0,0,0
0,3800.3,264,0,196072.5984,0,0,11,8,1,0.166666528,0,0,0,0,0,1,1
0,3800.3,44,3,94535.0028,0,1,1,9,4,0.0,0,0,2,1,1,0,1
0,3800.3,224,0,231085.5624,0,1,1,2,1,10.0,0,1,0,0,1,0,1
1,1791.94,168,3,154057.0416,1,1,6,1,1,6.999930001,0,1,2,1,1,0,1
1,3800.3,100,0,122545.374,0,0,6,5,7,10.0,0,0,1,1,0,0,1
1,3800.3,268,0,220581.6732,0,1,0,1,9,10.0,0,1,1,1,1,0,1
0,1791.94,156,0,196072.5984,0,1,0,2,6,0.1999996,0,0,5,0,1,0,1
2,3800.3,252,0,220581.6732,1,1,1,0,8,10.0,0,0,3,1,1,0,1
0,1791.94,112,0,196072.5984,0,1,0,1,1,0.0,0,1,2,1,1,1,1
0,3800.3,128,0,108540.1884,0,0,0,4,5,0.0,0,1,0,1,0,0,0
2,1791.94,100,0,220581.6732,1,1,11,9,1,10.0,0,0,1,1,0,0,1
0,3800.3,324,3,112041.4848,0,1,1,9,7,10.0,0,1,0,1,1,0,1
1,3800.3,16,1,147054.4488,1,1,5,0,1,10.0,0,0,2,1,0,0,1
-1,3800.3,100,1,49018.1496,1,1,0,1,6,0.142856939,0,1,3,1,0,0,1
0,3800.3,224,0,175064.82,0,1,0,11,1,0.0,0,0,2,1,1,0,0
3,3800.3,224,1,122545.374,0,1,5,4,1,0.1999996,0,0,1,1,1,0,1
1,3800.3,16,0,196072.5984,0,1,6,2,1,0.4999975,0,0,2,1,1,0,1
0,3800.3,252,0,70025.928,0,1,7,0,8,0.0,0,1,0,0,0,0,1
0,1791.94,28,0,98036.2992,0,0,1,2,3,10.0,0,0,1,1,1,0,1
0,3800.3,264,0,224082.9696,0,1,0,1,5,0.0,0,1,1,1,1,0,1
0,1791.94,128,1,164560.9308,0,0,1,0,1,10.0,0,1,0,0,0,1,1
0,1791.94,176,0,224082.9696,0,0,0,0,8,10.0,0,0,1,1,1,0,1
0,1791.94,28,1,154057.0416,0,1,0,5,1,0.0,0,0,1,1,0,0,1
0,1791.94,28,0,108540.1884,0,1,0,9,3,10.0,0,0,1,1,1,0,0
0,3800.3,28,3,63023.3352,0,1,0,1,3,0.0,0,0,1,1,1,0,1
0,3800.3,100,0,147054.4488,0,1,1,9,4,10.0,1,0,1,1,1,1,1
0,3800.3,28,0,220581.6732,0,1,0,1,4,0.0,0,0,0,1,0,0,1
0,3800.3,264,0,231085.5624,0,1,6,8,6,0.5999988,0,1,1,1,1,0,1
0,3800.3,264,0,24509.0748,0,1,1,2,1,10.0,0,0,1,1,1,0,1
0,1791.94,28,0,147054.4488,0,1,5,8,5,0.166666528,0,0,0,1,1,0,1
4,3800.3,168,0,220581.6732,0,1,11,0,8,0.090909008,1,0,1,1,1,0,1
2,1791.94,188,0,196072.5984,0,1,5,8,6,10.0,0,0,0,1,0,0,1
0,1791.94,108,0,220581.6732,0,0,1,1,6,0.1999996,1,0,2,1,1,0,1
0,1791.94,16,0,154057.0416,0,1,0,4,15,0.1999996,0,0,2,1,1,0,1
-1,1791.94,124,0,24509.0748,0,0,0,2,15,0.333332222,0,1,2,1,0,1,1
1,3800.3,256,0,220581.6732,1,1,0,9,1,10.0,0,0,1,1,0,0,1
2,1791.94,252,0,14005.1856,0,1,13,12,7,10.0,0,1,2,1,1,0,0
0,3800.3,56,0,147054.4488,0,1,1,4,1,1.999993333,1,0,2,1,1,0,1
0,3800.3,16,0,122545.374,1,0,13,0,1,0.0,0,0,1,0,0,0,0
0,1791.94,156,0,108540.1884,0,0,1,6,2,0.166666389,0,1,1,1,1,0,1
3,3800.3,112,0,196072.5984,0,1,1,2,1,0.0,0,0,5,1,0,0,0
0,3800.3,168,0,49018.1496,0,1,1,5,11,0.0,0,0,1,1,1,0,1
1,1791.94,28,0,49018.1496,1,1,1,2,8,10.0,0,0,2,1,0,0,1
1,3800.3,64,0,161059.6344,0,0,1,1,1,10.0,0,0,4,1,0,0,1
1,1791.94,168,0,196072.5984,0,0,3,4,7,0.0,0,0,1,1,0,0,1
1,1791.94,168,3,94535.0028,0,1,1,2,7,5.999940001,0,0,1,1,1,0,1
1,3800.3,72,0,147054.4488,0,1,3,2,7,0.0,0,1,5,1,1,0,1
-1,3800.3,112,0,161059.6344,0,1,4,9,1,10.0,0,0,4,0,1,0,1
3,3800.3,56,0,224082.9696,1,1,0,0,1,0.249999375,0,1,2,0,0,0,1
0,3800.3,252,0,122545.374,0,0,0,0,12,0.166666528,1,1,0,1,0,0,0
2,3800.3,64,0,70025.928,1,1,1,1,2,0.0,0,0,2,0,0,1,0
1,3800.3,16,0,220581.6732,0,1,1,2,6,5.999940001,0,0,5,1,0,0,1
0,1791.94,324,0,14005.1856,0,1,1,4,9,10.0,0,1,1,1,0,0,1
0,3800.3,28,0,122545.374,0,0,0,4,1,5.999940001,0,0,2,1,1,0,0
4,3800.3,28,0,185568.7092,0,1,0,5,16,10.0,0,1,0,1,0,1,1
1,3800.3,56,0,24509.0748,0,0,1,0,1,10.0,0,1,1,1,1,0,1
1,3800.3,324,0,24509.0748,1,1,1,5,1,0.090909008,0,1,1,1,1,0,0
4,1791.94,368,0,136550.5596,1,1,1,0,1,10.0,0,1,0,1,1,0,1
2,3800.3,212,0,196072.5984,0,1,1,0,1,10.0,0,0,4,1,1,0,1
4,3800.3,180,0,283605.0084,0,1,1,0,1,0.111110988,0,0,2,1,0,0,1
1,3800.3,128,0,283605.0084,0,1,1,0,2,10.0,0,0,1,1,1,0,1
0,3800.3,188,0,24509.0748,0,1,1,9,1,0.249999375,0,1,2,1,1,0,1
0,1791.94,168,2,24509.0748,1,1,0,4,9,0.0,0,0,0,0,0,1,0
0,3800.3,112,0,112041.4848,1,1,1,0,1,10.0,0,0,0,1,0,1,1
0,1791.94,264,0,14005.1856,0,1,1,0,16,0.0,0,1,4,1,1,0,0
2,3800.3,256,0,108540.1884,1,0,0,2,11,0.999998333,1,0,3,1,1,0,1
1,3800.3,112,0,24509.0748,0,1,1,9,1,0.249999375,0,0,2,1,1,0,1
1,3800.3,252,0,63023.3352,0,1,11,11,9,10.0,1,0,0,1,0,0,1
0,1791.94,188,0,98036.2992,1,1,0,1,1,0.0,1,0,1,1,1,0,1
0,1791.94,64,1,164560.9308,0,1,11,4,1,3.4999825,0,0,5,1,1,0,1
0,1791.94,16,0,24509.0748,0,1,6,0,1,0.0,0,0,0,1,0,0,1
0,1791.94,268,0,122545.374,0,0,16,1,9,10.0,1,1,1,1,1,0,1
1,3800.3,140,0,220581.6732,0,1,1,5,8,0.0,0,0,1,1,1,0,1
1,3800.3,156,0,175064.82,0,1,1,1,1,3.4999825,0,0,0,1,1,0,1
0,3800.3,224,0,24509.0748,0,1,0,2,6,10.0,0,0,2,1,1,0,1
1,1791.94,252,0,154057.0416,1,0,9,4,2,0.0,0,0,3,1,1,0,0
0,3800.3,112,0,24509.0748,1,0,16,2,14,0.99999,0,0,2,1,1,0,1
0,3800.3,56,1,14005.1856,0,1,1,9,1,0.249999375,0,1,2,1,1,0,1
0,3800.3,200,1,49018.1496,0,1,0,1,6,0.0,0,0,1,1,0,0,1
3,3800.3,28,2,220581.6732,0,1,1,5,6,0.0,0,0,0,1,1,0,1
1,3800.3,368,0,108540.1884,0,0,1,7,1,0.0,0,0,2,1,1,0,1
0,3800.3,200,0,185568.7092,0,0,0,0,1,10.0,0,0,1,1,1,0,1
2,3800.3,128,0,196072.5984,0,1,0,8,1,0.99999,0,0,1,1,1,0,1
0,3800.3,16,0,122545.374,0,1,1,4,1,6.4999675,0,0,2,0,1,0,1
3,3800.3,100,0,63023.3352,0,0,1,3,1,10.0,1,0,2,1,0,0,1
0,3800.3,56,0,98036.2992,0,1,1,2,1,0.0,1,1,2,1,0,0,1
3,3800.3,256,0,161059.6344,0,1,0,8,6,0.0,0,0,4,1,1,0,1
0,3800.3,28,0,63023.3352,0,1,16,1,5,10.0,0,0,2,1,0,0,1
2,3800.3,100,0,112041.4848,1,1,1,1,7,0.0,0,0,1,1,0,0,1
1,3800.3,156,1,108540.1884,1,1,0,0,1,0.0,0,0,1,1,1,0,0
1,1791.94,100,0,175064.82,1,1,0,1,8,3.4999825,0,1,1,1,1,0,1
3,3800.3,128,0,185568.7092,0,1,1,2,1,1.999993333,0,0,4,0,1,0,1
4,3800.3,100,0,108540.1884,0,1,0,1,4,10.0,0,0,0,1,1,1,1
0,1791.94,212,0,122545.374,1,1,0,2,2,0.5999988,1,1,2,1,1,0,1
0,1791.94,140,0,231085.5624,0,0,1,2,1,0.0,0,1,1,1,0,1,0
3,3800.3,124,1,24509.0748,0,1,1,0,1,0.0,1,1,0,1,0,1,0
1,3800.3,200,0,220581.6732,0,1,1,2,6,0.1999996,0,0,0,1,1,0,1
0,3800.3,256,1,164560.9308,0,0,13,9,6,0.99999,0,0,4,1,1,0,0
0,1791.94,28,0,122545.374,0,1,1,2,5,0.0,0,1,0,1,1,0,0
3,3800.3,156,0,283605.0084,0,1,1,1,5,0.111110988,0,0,2,1,1,0,1
0,3800.3,80,0,231085.5624,0,1,1,1,1,0.166666389,0,0,1,1,1,0,1
0,3800.3,324,0,231085.5624,0,1,0,2,2,0.166666389,0,0,1,0,0,0,1
0,1791.94,200,0,14005.1856,0,1,0,4,8,3.4999825,0,0,3,1,0,0,1
1,3800.3,140,0,185568.7092,0,1,5,1,8,10.0,1,0,3,1,1,0,1
-1,3800.3,16,0,49018.1496,1,0,16,2,5,0.0,0,0,1,0,0,0,1
1,3800.3,128,3,224082.9696,1,1,0,2,16,6.4999675,0,0,1,1,1,1,1
1,1791.94,64,0,24509.0748,0,1,1,9,2,6.4999675,0,0,0,1,0,0,1
-1,3800.3,252,1,14005.1856,0,1,0,12,1,4.4999775,0,0,1,0,0,0,1
1,1791.94,64,0,87532.41,0,1,1,0,1,5.999940001,0,1,3,1,1,0,1
4,1791.94,16,0,154057.0416,0,1,3,9,8,3.4999825,1,0,1,1,1,0,1
0,3800.3,16,0,196072.5984,1,1,1,4,6,10.0,0,0,1,1,1,0,1
-1,3800.3,184,0,234586.8588,0,1,0,11,8,10.0,1,0,3,0,1,0,1
-1,3800.3,128,1,24509.0748,1,1,2,9,14,0.142856939,0,0,2,1,1,0,1
1,1791.94,168,0,70025.928,1,1,16,0,1,0.0,0,1,3,1,1,1,0
2,3800.3,224,0,283605.0084,1,1,6,2,1,0.0,0,0,1,1,0,0,1
0,3800.3,128,0,24509.0748,0,1,1,1,5,0.0,0,0,2,0,0,0,1
0,3800.3,16,0,122545.374,1,1,0,0,6,0.0,0,0,2,1,0,0,0
2,1791.94,188,0,98036.2992,0,1,2,1,1,10.0,0,1,1,1,1,0,0
0,1791.94,140,0,24509.0748,0,1,0,1,14,10.0,0,0,3,1,0,0,0
0,3800.3,124,0,24509.0748,1,1,1,11,8,0.0,0,0,1,1,0,0,1
2,1791.94,168,0,196072.5984,0,1,5,4,8,10.0,0,0,3,1,0,0,0
4,1791.94,212,0,161059.6344,0,0,1,0,12,0.090909008,0,1,1,1,1,0,1
0,3800.3,324,0,136550.5596,1,1,0,8,2,6.4999675,0,0,2,0,1,0,1
0,3800.3,212,0,24509.0748,1,1,3,1,16,5.999940001,0,0,0,1,1,0,1
2,1791.94,224,0,196072.5984,0,1,1,1,9,0.166666528,0,0,2,1,1,0,1
0,3800.3,28,0,231085.5624,0,1,1,0,6,3.4999825,0,1,2,1,1,1,1
0,1791.94,28,2,122545.374,1,0,0,7,1,10.0,0,0,3,1,1,0,1
